0.2066	0.55495635	1.896950685
0.210895083	0.571932938	1.941818068
0.215279458	0.589608339	1.987213663
0.219754982	0.60800936	2.033145626
0.224323549	0.627164294	2.079621183
0.228987094	0.647102988	2.126646552
0.23374759	0.667856915	2.174226839
0.238607055	0.689459251	2.22236592
0.243567544	0.711944952	2.271066309
0.248631159	0.735350826	2.320328996
0.253800044	0.75971561	2.370153264
0.259076386	0.785080037	2.420536481
0.26446242	0.8114869	2.471473867
0.269960426	0.838981101	2.522958226
0.275572732	0.867609689	2.574979644
0.281301715	0.897421878	2.627525163
0.2871498	0.928469037	2.680578402
0.293119462	0.960804653	2.734119157
0.29921323	0.994484254	2.788122947
0.305433684	1.02956528	2.842560529
0.311783457	1.066106902	2.897397373
0.318265237	1.104169764	2.952593099
0.32488177	1.143815651	3.00810088
0.331635856	1.185107059	3.063866826
0.338530356	1.228106649	3.119829349
0.345568188	1.272876584	3.175918523
0.352752332	1.319477727	3.232055462
0.360085829	1.367968679	3.28815174
0.367571786	1.418404666	3.34410887
0.37521337	1.470836247	3.399817883
0.383013819	1.525307859	3.455159048
0.390976433	1.581856193	3.510001759
0.399104586	1.640508433	3.564204659
0.407401718	1.701280362	3.617616024
0.415871341	1.764174403	3.670074466
0.424517043	1.829177624	3.721409981
0.433342484	1.896259789	3.771445391
0.4423514	1.965371527	3.819998173
0.451547605	2.036442708	3.866882688
0.460934994	2.109381107	3.911912791
0.470517541	2.184071461	3.954904758
0.480299302	2.260374986	3.995680494
0.490284421	2.338129426	4.034070897
0.500477123	2.417149684	4.069919306
0.510881726	2.497229049	4.103084889
0.521502634	2.578141025	4.133445866
0.532344343	2.659641711	4.160902432
0.543411445	2.741472687	4.185379279
0.554708625	2.823364301	4.206827611
0.566240666	2.905039264	4.225226597
0.578012451	2.986216425	4.240584194
0.590028964	3.066614609	4.252937345
0.602295292	3.145956382	4.262351546
0.61481663	3.223971643	4.268919826
0.627598279	3.300400935	4.272761194
0.640645649	3.374998387	4.274018636
